BDAP,NORD-EST,ISOLE,NORD-OVEST,SUD,CENTRO
635942930457087702,1,0,0,0,0
636142930528352101,0,0,1,0,0
636342930526638701,0,0,0,0,1
636442930460092501,0,0,1,0,0
636442930520175701,0,0,1,0,0
636542930536561801,0,0,1,0,0
636742928865301501,0,0,1,0,0
636742929020918202,0,0,1,0,0
636842930510820302,1,0,0,0,0
636842930525655902,1,0,0,0,0
636942930472736801,0,1,0,0,0
637142930511097902,0,0,1,0,0
637542930466070001,0,0,1,0,0
637642930474869901,1,0,0,0,0
637642930550717001,1,0,0,0,0
637742930532452802,0,0,1,0,0
637842928603015501,0,0,0,0,1
637842930510482502,1,0,0,0,0
637942930548982002,1,0,0,0,0
638042930450992201,0,0,1,0,0
638042930509034601,0,0,0,1,0
638042930529760102,0,0,0,1,0
638042930538055401,0,0,1,0,0
638142930447921202,0,0,0,0,1
638142930450063801,0,0,1,0,0
638142930455866601,1,0,0,0,0
638142930540569102,0,0,1,0,0
638242930455311801,1,0,0,0,0
638242930533781801,0,0,0,1,0
638542930476079201,0,1,0,0,0
638642930519829201,0,0,1,0,0
638742930527718701,0,0,1,0,0
638842930452336902,1,0,0,0,0
639042930529309401,0,0,0,1,0
639142930518547302,1,0,0,0,0
639142930529139001,1,0,0,0,0
639342930454898101,1,0,0,0,0
639342930461614402,0,0,0,1,0
639342930465207602,0,0,1,0,0
639442928988290801,0,1,0,0,0
639442930538235001,0,0,0,1,0
639542930532563901,0,1,0,0,0
639642930530084702,0,0,0,1,0
641142930477278001,1,0,0,0,0
641242930464771301,0,0,1,0,0
641242930528742302,0,0,1,0,0
641242930548136302,0,1,0,0,0
641342930545059402,0,1,0,0,0
641442929528823102,0,0,0,0,1
641442930464779301,0,0,0,1,0
641442930524145502,0,0,1,0,0
641742930516236501,0,0,1,0,0
641842928570742801,0,0,0,1,0
641942930474911501,1,0,0,0,0
641942930534201702,0,0,1,0,0
642042930525103802,0,0,1,0,0
642142930542004602,0,0,1,0,0
642242930456211802,0,0,0,1,0
642342930453637401,0,0,1,0,0
642342930457120101,0,0,1,0,0
642542930456223802,0,0,1,0,0
642642930474766001,1,0,0,0,0
642742930526624501,0,0,1,0,0
643142930459533201,0,0,0,1,0
643142930519928302,0,0,0,1,0
643242929821047101,0,0,1,0,0
643442930550034201,1,0,0,0,0
643742930454947202,0,0,1,0,0
643742930476853602,0,0,0,0,1
643742930524019802,0,0,0,0,1
643742930542962201,0,0,0,0,1
643942930525309802,0,0,1,0,0
644142930446451802,0,0,1,0,0
644142930474924401,0,0,0,1,0
644642930474099402,0,0,0,1,0
644642930510593801,0,0,0,1,0
644742929681216001,0,0,1,0,0
644742930477479302,0,0,1,0,0
644942930511287101,0,0,1,0,0
644942930516721002,0,0,0,0,1
645042930468804501,0,0,0,1,0
645242930524530001,0,0,1,0,0
645342930532493602,0,0,0,1,0
645542930453093001,0,0,0,1,0
645742930461298301,0,0,1,0,0
646142930516997802,0,0,1,0,0
646442930476673001,0,0,0,0,1
646442930515735902,0,0,0,0,1
646742928967163401,0,0,1,0,0
646742930464184902,0,0,0,0,1
646742930527254501,0,0,0,1,0
647042929800407201,0,0,1,0,0
647042930457784202,1,0,0,0,0
647142930520231302,0,0,1,0,0
647242930515716702,0,0,1,0,0
647242930529731001,0,0,0,1,0
647542927963609202,0,1,0,0,0
647642930462303702,0,0,1,0,0
647942930515080402,0,0,0,1,0
648042930528529302,0,0,0,1,0
648342930459509102,0,0,0,1,0
648342930463022901,0,0,0,0,1
648342930527411001,0,1,0,0,0
648342930534785301,0,0,1,0,0
648342930547014502,0,0,1,0,0
648442930449073502,0,0,0,1,0
648442930526664902,1,0,0,0,0
648442930547127301,0,0,0,0,1
648642930531693201,1,0,0,0,0
648742930454987101,0,0,0,0,1
648742930478797202,0,0,1,0,0
648742930524846701,1,0,0,0,0
648842930460023301,0,0,1,0,0
648942929567799701,0,1,0,0,0
648942930449110702,1,0,0,0,0
649042930527078002,0,0,0,0,1
649142930518226402,0,0,0,0,1
649342930117707001,0,0,0,1,0
649442930480047802,1,0,0,0,0
649642930467947801,0,0,0,1,0
649742930539647002,0,1,0,0,0
649942930476139101,0,0,0,1,0
649942930479236002,0,0,1,0,0
651142930450359001,0,0,1,0,0
651342928887918302,0,0,0,0,1
651442930479445702,0,0,0,1,0
651642930515551701,0,0,0,1,0
651742930533814901,0,0,0,1,0
651842930526320601,0,0,1,0,0
651942930454825201,0,0,1,0,0
651942930478231102,0,0,1,0,0
652142930447137102,0,0,0,1,0
652142930509584901,0,1,0,0,0
652442930515802601,0,0,0,1,0
652542930454752501,0,1,0,0,0
652542930546548902,0,0,0,0,1
652642930533782602,0,0,0,0,1
652842930516145901,0,1,0,0,0
652842930529521401,0,0,0,0,1
653042927963768501,1,0,0,0,0
653042930542015202,0,0,1,0,0
653142930459478902,0,0,0,0,1
653142930479524002,0,0,0,1,0
653342930508972101,0,1,0,0,0
653342930533725301,0,0,0,1,0
653542930529153902,0,0,1,0,0
653642930462867801,1,0,0,0,0
653742930510384802,0,0,1,0,0
653842929400256501,0,0,1,0,0
653842929696743002,1,0,0,0,0
653842930453388901,0,0,1,0,0
653842930473075901,0,1,0,0,0
653942930509065402,0,0,1,0,0
654042930449629701,0,0,1,0,0
654042930470916901,0,0,1,0,0
654242930542632701,0,0,0,1,0
654342930546863601,0,1,0,0,0
654542930474824902,0,1,0,0,0
654542930477661102,0,0,1,0,0
654642930453465602,0,1,0,0,0
654642930454790701,0,0,0,0,1
654642930460302701,0,0,1,0,0
654942930509543701,0,0,0,1,0
655042930472188302,0,0,1,0,0
655042930479484502,1,0,0,0,0
655142928726124202,0,0,1,0,0
655342930509983701,0,0,1,0,0
655342930543181102,0,0,1,0,0
655442930469818502,0,0,0,1,0
655442930510824702,0,0,1,0,0
655842928887872002,0,0,0,0,1
655842930523085001,0,1,0,0,0
656042930475018502,0,0,0,1,0
656242930456953401,0,0,0,1,0
656242930473377402,0,0,0,1,0
656342930342691002,0,0,1,0,0
656442930472250401,0,0,0,0,1
656542928592761601,0,0,0,0,1
656542930543599602,0,0,0,0,1
656642930474235001,0,1,0,0,0
656642930517305401,0,1,0,0,0
656742928789992001,0,1,0,0,0
656842930475431902,1,0,0,0,0
657242928887312101,0,0,1,0,0
657342930541170002,0,0,1,0,0
657442930477734402,0,0,0,0,1
657742930465781302,0,0,1,0,0
657742930474796002,0,1,0,0,0
657742930532598501,0,0,0,1,0
658142930473567902,0,0,1,0,0
658142930546394001,0,0,1,0,0
658642929303719501,0,0,1,0,0
658942930456879602,0,0,0,1,0
658942930479038602,0,0,0,0,1
659142928232753901,0,0,0,1,0
659142930532505601,0,0,0,1,0
659542930519222201,0,0,0,0,1
659742930464854101,0,0,0,1,0
659742930544352401,0,0,1,0,0
659842930534373901,0,0,0,1,0
659942929259428501,1,0,0,0,0
659942930461469101,0,0,1,0,0
659942930519363301,0,0,1,0,0
661142930533758202,0,0,0,1,0
661242930541930402,0,0,1,0,0
661342930531787402,1,0,0,0,0
661542930458841401,0,0,0,1,0
661542930526107101,0,0,1,0,0
661642928062746602,0,0,1,0,0
662142928255461701,0,0,1,0,0
662142930529150601,0,0,1,0,0
662242930517506301,0,0,0,1,0
662342930463195201,0,0,1,0,0
662342930464993502,0,0,1,0,0
662542930461143901,0,0,1,0,0
662542930525213101,0,1,0,0,0
662742929621897902,0,0,0,0,1
662742930474015002,0,0,0,1,0
662942930534037001,0,0,1,0,0
663042930479679601,0,0,0,1,0
663042930524347201,0,0,1,0,0
663142929839447601,0,0,1,0,0
663342930451105601,0,0,1,0,0
663542930529957101,0,0,0,0,1
663642930480208101,1,0,0,0,0
663742930515497202,0,0,0,0,1
663842930455452701,0,0,0,1,0
664042930448245002,0,1,0,0,0
664042930459310502,0,0,1,0,0
664042930542970902,0,0,1,0,0
664242930518346602,0,1,0,0,0
664642930528521401,0,0,1,0,0
664742929309406402,1,0,0,0,0
664742930179843902,1,0,0,0,0
664742930518939202,0,0,1,0,0
664742930532198301,0,1,0,0,0
664942930450522402,0,0,1,0,0
665142930474649402,0,0,0,1,0
665242930463609802,1,0,0,0,0
665342930460685202,0,0,1,0,0
665342930528787802,0,0,1,0,0
665642930550842201,0,1,0,0,0
665742930527645201,0,1,0,0,0
665842929380279101,0,1,0,0,0
665842930471889901,0,0,1,0,0
665842930528854901,0,0,1,0,0
665942929400362701,0,0,0,1,0
665942930515546002,0,1,0,0,0
665942930524702001,0,1,0,0,0
665942930543219101,1,0,0,0,0
666042930475028101,0,0,0,1,0
666042930525712202,0,0,1,0,0
666142930462109402,0,0,1,0,0
666142930464828901,0,0,0,1,0
666142930533023602,0,1,0,0,0
666242928113204401,0,0,0,0,1
666242930516082801,0,0,0,1,0
666242930525492302,0,0,1,0,0
666342930519029801,0,0,0,1,0
666342930544643602,0,0,1,0,0
666442930480433801,1,0,0,0,0
666442930546688702,0,0,1,0,0
666942930531738801,0,0,0,1,0
667042929885514702,0,0,1,0,0
667042930450950202,0,0,0,0,1
667142927966337801,0,0,1,0,0
667142930518229601,1,0,0,0,0
667242930457538102,0,0,0,1,0
667342928113248801,0,0,0,1,0
667442930464212402,0,1,0,0,0
667442930515645402,0,0,1,0,0
667442930549503402,0,0,0,1,0
667942930528227902,0,0,0,1,0
667942930530965901,0,0,1,0,0
668042928091088502,0,0,0,1,0
668142930526970101,0,0,0,0,1
668242930533365502,0,0,1,0,0
668442930532995202,0,0,1,0,0
668642930527433401,0,0,0,1,0
668642930544536701,0,0,0,1,0
668742928235978602,0,0,0,1,0
668842930538829901,0,0,1,0,0
668942930527960502,1,0,0,0,0
668942930529847002,0,0,0,1,0
669142930289529202,0,0,1,0,0
669142930450104201,0,0,1,0,0
669242930527333102,0,1,0,0,0
669242930529373802,0,1,0,0,0
669342930526060301,0,0,1,0,0
669442930474293901,0,0,0,0,1
669642930539906702,1,0,0,0,0
669842930542477401,0,0,0,0,1
671142930534395002,0,0,1,0,0
671242930455919502,0,1,0,0,0
671542930478300201,0,0,1,0,0
671642928739595002,0,0,1,0,0
671742930528968102,0,0,1,0,0
671842927929385701,0,0,1,0,0
671942930546143302,0,0,1,0,0
672042929801894901,0,0,0,0,1
672142928726429701,0,0,0,0,1
672142929373030202,0,0,1,0,0
672442930530787602,1,0,0,0,0
672542930080417901,0,0,1,0,0
672742930531909101,0,0,0,0,1
673042930517612002,0,0,1,0,0
673042930529893101,0,0,0,1,0
673142930477769301,0,0,0,1,0
673142930516487402,0,0,0,1,0
673242930461406401,0,0,1,0,0
673342930467794802,0,1,0,0,0
673342930518841002,0,0,1,0,0
673342930534726802,0,0,1,0,0
673442930531133301,0,1,0,0,0
673542930463546502,0,0,1,0,0
673742930533903301,0,0,0,0,1
673842930475061702,0,0,0,1,0
674042930461682601,0,0,0,1,0
674142930516069702,0,0,0,1,0
674242930435870002,0,1,0,0,0
674242930473017302,0,0,0,0,1
674342930457227401,0,0,1,0,0
674342930524419701,0,1,0,0,0
674542930458635101,0,1,0,0,0
674542930480126701,0,0,0,1,0
674742930528798301,0,0,0,1,0
675142930451155701,0,0,1,0,0
675142930540256901,0,0,1,0,0
675242928055989402,1,0,0,0,0
675342930525185901,0,0,1,0,0
675442930516295301,0,0,1,0,0
675542930448864102,0,1,0,0,0
675642929321111502,0,0,1,0,0
675642930451386202,0,0,1,0,0
675642930524949302,0,0,0,1,0
675742930526577702,0,0,1,0,0
675742930528981401,0,0,1,0,0
675842930459007402,0,0,0,0,1
675942930475206502,0,0,0,0,1
676142929194519602,0,0,0,1,0
676142930524860502,0,0,1,0,0
676242930220737602,0,0,1,0,0
676242930469479001,0,0,0,1,0
676242930473283902,0,0,0,1,0
676242930542299602,1,0,0,0,0
676342930012382501,0,0,0,0,1
676442930461411002,0,0,0,1,0
676442930464954101,0,0,1,0,0
676442930546368201,0,0,1,0,0
676542930477748601,1,0,0,0,0
676542930517857402,0,1,0,0,0
676742930475025802,1,0,0,0,0
676842930545340301,0,1,0,0,0
676942930479197201,0,0,0,1,0
676942930533687801,0,0,1,0,0
677042930478874701,0,0,0,1,0
677142930527521402,0,0,0,1,0
677242928932243302,0,0,0,0,1
677242928988167902,0,1,0,0,0
677242930517222601,1,0,0,0,0
677242930544609802,0,0,0,0,1
677242930547631701,0,0,0,1,0
677742930447987101,0,1,0,0,0
677742930519472901,1,0,0,0,0
677842930461361101,1,0,0,0,0
677942930525818002,0,0,0,0,1
678142930479964501,1,0,0,0,0
678142930521363801,0,0,1,0,0
678242930530196802,0,0,0,0,1
678542930476045002,0,0,0,1,0
678642930458165102,0,0,1,0,0
678742930222068601,0,0,1,0,0
678742930462308501,0,0,1,0,0
678742930528119502,0,0,1,0,0
678842930547371802,1,0,0,0,0
679042928030516801,0,0,1,0,0
679142930464344202,0,0,0,1,0
679242930478303301,0,0,0,1,0
679342930519642702,0,0,1,0,0
679442930456249102,0,0,0,1,0
679442930546701301,1,0,0,0,0
679742929946486602,0,0,1,0,0
679942930541716201,0,0,1,0,0
681142930454118401,0,1,0,0,0
681342930534908101,0,0,1,0,0
681442930464803501,0,0,0,0,1
681742930510597001,0,0,1,0,0
682042930525009502,1,0,0,0,0
682442928121580101,0,0,1,0,0
682442930509273402,0,0,1,0,0
682542930478153201,0,0,0,1,0
682542930521194702,0,0,1,0,0
682542930523950602,0,0,0,0,1
682542930531441302,0,0,1,0,0
682642930545320202,0,0,1,0,0
682842928064987401,1,0,0,0,0
682842930526003901,0,1,0,0,0
683042930455966702,0,0,0,0,1
683142930518339501,0,0,1,0,0
683342930517481102,0,0,1,0,0
683342930549650701,0,1,0,0,0
683442930464374402,0,1,0,0,0
683542930530462101,0,0,1,0,0
683642929780713401,0,0,0,0,1
683742930461427702,1,0,0,0,0
683842930531713201,0,0,1,0,0
684142930516547701,0,0,0,1,0
684342930519896201,0,0,1,0,0
684342930526179301,0,0,0,1,0
684342930538673401,0,0,1,0,0
684342930549015902,0,0,1,0,0
684742928878191202,1,0,0,0,0
684942930529277701,0,0,0,1,0
685042930523351301,0,0,0,0,1
685142930474884601,0,0,1,0,0
685142930523762602,0,0,0,1,0
685142930546857301,0,0,1,0,0
685242928725986102,0,0,0,1,0
685542930545717101,0,0,1,0,0
685642930473229702,0,0,0,1,0
685642930480066702,0,0,0,0,1
686142928159082502,0,0,0,1,0
686142930516730902,0,0,1,0,0
686242930478176701,0,0,1,0,0
686242930534114102,0,0,0,0,1
686442930474073202,0,0,1,0,0
686442930536461201,0,0,0,1,0
686442930544290302,0,1,0,0,0
686542930549153402,0,1,0,0,0
686642930530558201,0,1,0,0,0
686742930460247802,1,0,0,0,0
686742930471518302,0,0,1,0,0
686742930480404201,0,0,0,1,0
686742930530161202,0,0,1,0,0
686942930508038502,0,0,1,0,0
687042930454546001,1,0,0,0,0
687142930472558801,0,0,1,0,0
687242930525582202,1,0,0,0,0
687342930521812002,0,0,1,0,0
687442930545692702,0,1,0,0,0
687542930516092602,0,0,1,0,0
687742930448383602,0,0,1,0,0
687842930528045202,0,0,0,0,1
687942930478920301,1,0,0,0,0
688042930519267601,1,0,0,0,0
688242930479600701,0,0,0,1,0
688242930479708301,0,0,0,1,0
688342930454573002,0,0,1,0,0
688442930478551502,1,0,0,0,0
688542930547601101,0,0,0,0,1
688742928087825902,0,0,0,1,0
688842930462822501,0,0,1,0,0
689042929230287301,0,0,0,1,0
689142930539934701,0,1,0,0,0
689242930533588202,0,0,1,0,0
689442930543590601,0,0,0,0,1
689542930547519802,0,0,1,0,0
689642930516857701,0,0,0,1,0
689842929800307001,0,0,1,0,0
689842930445443202,0,0,0,1,0
689842930531065801,0,0,0,0,1
691142930454716601,1,0,0,0,0
691142930459899401,0,0,1,0,0
691142930477836702,0,0,0,1,0
691142930520228202,0,0,1,0,0
691142930545181902,0,0,1,0,0
691242930471865101,0,0,1,0,0
691242930519659401,0,0,1,0,0
691242930521321801,0,0,0,1,0
691242930545521202,0,0,0,0,1
691742930461913501,1,0,0,0,0
691742930480379601,0,0,1,0,0
691842930446404902,1,0,0,0,0
691942930460283802,0,0,1,0,0
691942930461252602,1,0,0,0,0
691942930544112801,0,0,1,0,0
692042930455091602,0,0,0,1,0
692042930476840302,0,1,0,0,0
692042930526194602,0,0,0,0,1
692142930465080401,1,0,0,0,0
692242928258200901,0,0,0,0,1
692242930461896101,1,0,0,0,0
692242930478049202,0,0,1,0,0
692342930460767302,0,0,0,1,0
692342930530025502,0,0,1,0,0
692442930461132602,1,0,0,0,0
692542930461026101,1,0,0,0,0
692542930464877602,1,0,0,0,0
692642930474182301,0,0,1,0,0
692742930515987001,0,0,1,0,0
692942930479854902,0,0,1,0,0
693342928042043202,1,0,0,0,0
693342930521784902,1,0,0,0,0
693442930478861301,0,0,1,0,0
693642930542975801,0,0,0,0,1
693642930549537501,1,0,0,0,0
693842930526783301,0,0,1,0,0
693942930517351702,0,0,1,0,0
694042930471569902,1,0,0,0,0
694342930515665501,1,0,0,0,0
694342930533946902,0,0,1,0,0
694542930474143501,0,0,0,1,0
694542930527930802,0,1,0,0,0
694642930542427401,1,0,0,0,0
694842928181430002,0,0,0,0,1
694842930547250201,1,0,0,0,0
694942930509632101,0,0,1,0,0
695042930476106001,1,0,0,0,0
695142930529650002,0,0,0,0,1
695242930446942902,0,0,1,0,0
695242930468155102,1,0,0,0,0
695342930458421202,0,1,0,0,0
695642929248923802,0,0,1,0,0
695842930524152402,0,0,0,1,0
696042930517018501,1,0,0,0,0
696142928633821702,0,0,1,0,0
696642930474802301,0,1,0,0,0
696642930541606002,0,1,0,0,0
696642930544942101,0,0,0,1,0
696842928030437801,1,0,0,0,0
696942930473808002,0,1,0,0,0
697042930473910301,0,0,0,1,0
697242930479552002,1,0,0,0,0
697342929012746502,0,0,1,0,0
697342930534528301,0,0,1,0,0
697442930527780301,0,1,0,0,0
697642930537356401,0,0,0,1,0
697742930508268501,0,0,0,1,0
697942930448206801,0,0,1,0,0
697942930532346202,1,0,0,0,0
697942930534180601,0,0,0,0,1
698142930476799201,0,0,0,0,1
698142930519445901,0,0,0,1,0
698442930520214102,0,0,0,1,0
698542928135348302,0,0,1,0,0
698542930517150901,0,0,1,0,0
698642930472207101,1,0,0,0,0
698642930518661301,0,0,0,1,0
698642930527561602,0,0,0,1,0
698842930453783402,0,0,0,0,1
698942930522124802,0,0,0,0,1
699142928159330601,0,0,0,1,0
699742930449276401,0,0,0,1,0
699742930529576902,0,0,0,0,1
699742930529711202,0,0,1,0,0
699842928265614001,0,0,1,0,0
699842929800132601,0,0,1,0,0
699842930526989702,0,0,0,0,1
699942930472631801,0,0,0,0,1
701442930518355201,0,0,0,1,0
701542930477281501,0,0,1,0,0
701542930525900501,1,0,0,0,0
701642928043515102,0,0,1,0,0
701642930527873402,0,1,0,0,0
701742930453720802,0,0,1,0,0
701742930526291201,0,0,1,0,0
701742930526811201,1,0,0,0,0
701942930508392401,0,0,0,1,0
702142930534562902,0,0,0,0,1
702242930521210002,0,0,1,0,0
702442930463800001,0,1,0,0,0
702542930464549202,0,0,0,1,0
702542930469787202,0,0,0,1,0
702742930465685701,1,0,0,0,0
702742930472798502,0,0,1,0,0
702942930457151702,0,0,1,0,0
703042930532533001,1,0,0,0,0
703242930461794801,0,0,1,0,0
703242930527544401,1,0,0,0,0
703342930472057401,1,0,0,0,0
703342930542327302,0,0,0,1,0
703542930447435902,1,0,0,0,0
703542930529683202,0,0,1,0,0
703642929467003402,0,0,0,0,1
703742929341560901,0,0,0,1,0
703842930465284901,1,0,0,0,0
703942930456878301,0,0,1,0,0
704042930480086002,0,0,0,0,1
704042930516438602,0,0,0,1,0
704142929091942401,0,0,0,0,1
704342930462932901,0,0,0,1,0
704342930464054902,1,0,0,0,0
704442930446654802,0,0,1,0,0
704542930546364601,1,0,0,0,0
704842930473832701,0,0,0,0,1
704842930518386102,0,1,0,0,0
704842930543354302,1,0,0,0,0
704942930550367501,0,0,1,0,0
705042930517986502,0,0,1,0,0
705042930520388601,0,0,1,0,0
705042930542945301,1,0,0,0,0
705142930446317302,0,0,0,1,0
705142930511073702,0,0,0,1,0
705142930518615901,0,0,1,0,0
705342928043798601,0,1,0,0,0
705342929013067401,0,0,0,1,0
705342930474395702,0,0,1,0,0
705542930478356501,0,0,1,0,0
705542930543915002,1,0,0,0,0
705642930467932701,1,0,0,0,0
705642930523995501,0,0,1,0,0
705842930446977101,0,0,0,0,1
705842930539803201,1,0,0,0,0
706142929047821502,0,0,1,0,0
706342930476820301,0,0,1,0,0
706542930549790602,0,1,0,0,0
706642929449864401,0,0,1,0,0
706742930461573101,0,0,0,0,1
706742930509540002,1,0,0,0,0
706842930534709802,0,0,0,1,0
706942930524806002,0,0,1,0,0
707242930509951101,1,0,0,0,0
707242930533645202,0,0,1,0,0
707342928043758401,1,0,0,0,0
707342930464718201,0,0,1,0,0
707442930447015301,0,0,1,0,0
707542930534451302,0,0,1,0,0
707642930519538401,0,0,1,0,0
707642930544005001,0,0,1,0,0
707742930524510001,1,0,0,0,0
707842930455442102,0,0,1,0,0
707842930524286802,0,0,0,1,0
707842930543553902,1,0,0,0,0
708242930527684101,0,0,1,0,0
708242930532709102,0,0,1,0,0
708342930456371102,0,0,1,0,0
708442930518563602,0,0,1,0,0
708542929644415901,0,0,0,0,1
708642930508236301,1,0,0,0,0
708742930529787502,0,0,0,1,0
708942930545115602,0,0,0,0,1
709142930454722902,0,1,0,0,0
709142930529107902,0,0,0,1,0
709342930462657202,0,0,1,0,0
709342930463189902,0,0,1,0,0
709342930523776902,0,0,0,1,0
709342930543115601,0,0,1,0,0
709442929476579602,0,0,1,0,0
709442930480607601,0,1,0,0,0
709542928119272102,0,0,1,0,0
709542930527752701,0,0,1,0,0
709742929321275401,0,0,1,0,0
709742930463751901,1,0,0,0,0
709842930457914302,0,0,0,1,0
711142928043716701,0,0,1,0,0
711142928623619902,0,0,1,0,0
711142930529725002,1,0,0,0,0
711542930534089201,0,1,0,0,0
711842930537906902,0,0,0,1,0
711942930467776401,0,0,1,0,0
711942930530934902,0,0,1,0,0
712142930518571101,0,0,1,0,0
712142930547855301,0,0,0,0,1
712342930544714301,0,0,0,1,0
712442930521584402,0,0,0,1,0
712542930529577101,0,0,1,0,0
712542930531904702,1,0,0,0,0
712542930547080001,0,0,0,1,0
712942929303552002,0,0,0,0,1
712942930459172101,1,0,0,0,0
713042930460573101,0,0,1,0,0
713042930547421102,0,1,0,0,0
713342930479106802,1,0,0,0,0
713342930515708601,0,0,0,0,1
713542930457938602,0,0,0,1,0
713542930543641801,1,0,0,0,0
713642930520847002,1,0,0,0,0
713842928716168701,0,0,1,0,0
713842930455618501,0,0,0,1,0
713842930546729101,1,0,0,0,0
714042930508735101,0,0,1,0,0
714242930509730002,0,0,1,0,0
714242930519201201,0,0,1,0,0
714342930474663402,0,0,1,0,0
714442930532459401,0,0,0,1,0
714542930476876001,0,0,0,1,0
714542930509917201,0,0,1,0,0
714642928243104701,1,0,0,0,0
714742930546759701,0,0,1,0,0
715042930457003501,1,0,0,0,0
715042930476333602,1,0,0,0,0
715042930526729701,1,0,0,0,0
715242930535188001,0,0,1,0,0
715242930541662702,0,0,0,0,1
715342930530796402,0,0,0,1,0
715542930516326301,0,0,0,1,0
715642930458588702,0,0,0,0,1
715842930453973101,0,0,1,0,0
715942930462479201,0,0,0,0,1
715942930517913801,0,0,0,1,0
716042930452054202,0,0,0,1,0
716142930474628101,0,0,0,0,1
716242930455354902,0,0,0,0,1
716342930453440202,0,0,1,0,0
716342930547575302,0,0,1,0,0
716342930548795201,0,1,0,0,0
716542930524372901,0,0,1,0,0
716542930538702501,0,0,1,0,0
716842930527589702,0,0,0,1,0
716942930510570001,0,0,0,1,0
716942930548060802,0,0,0,1,0
717042930524936602,0,0,0,1,0
717142930142250702,0,0,1,0,0
717142930448680702,0,0,1,0,0
717342930462710901,0,0,0,1,0
717342930516923801,1,0,0,0,0
717442930526366001,0,0,1,0,0
717642929528798602,0,1,0,0,0
717642930474342302,0,0,1,0,0
717942929704056301,0,0,0,1,0
717942930545697601,0,0,0,0,1
718042930542624402,0,0,1,0,0
718042930542813302,0,0,0,0,1
718242930547462902,0,0,1,0,0
718442930464314901,0,0,0,1,0
718942930448650001,0,0,0,1,0
719042930517652301,0,0,1,0,0
719042930532077502,0,0,0,0,1
719042930546226002,0,0,1,0,0
719142930508420101,0,0,1,0,0
719142930528578601,1,0,0,0,0
719342929575458001,0,0,0,0,1
719642930457602102,1,0,0,0,0
719642930515572502,0,0,1,0,0
719642930522915302,0,0,0,1,0
719642930529291802,0,0,1,0,0
719742930478003601,0,0,1,0,0
721342930461532101,1,0,0,0,0
721342930476968801,0,0,1,0,0
721642930525564601,1,0,0,0,0
721742930464967901,0,1,0,0,0
